date,year,movie_count,movies,movie_labels,combined_screen_share,threshold,combined_screen_count,best_aud,tier
2020-01-20,2020,3,해치지않아 / 닥터 두리틀 / 나쁜 녀석들: 포에버,"해치지않아 (<5M, 1,222,140명) / 닥터 두리틀 (<5M, 1,604,127명) / 나쁜 녀석들: 포에버 (<5M, 546,121명)",60.10917488977535,60% 이상,2863,1604127,500만미만
2020-01-25,2020,3,남산의 부장들 / 히트맨 / 스파이 지니어스 ,"남산의 부장들 (<5M, 4,748,387명) / 히트맨 (<5M, 2,404,799명) / 스파이 지니어스  (<5M, 446,274명)",61.27442030308563,60% 이상,3356,4748387,500만미만
2020-01-26,2020,3,남산의 부장들 / 히트맨 / 스파이 지니어스 ,"남산의 부장들 (<5M, 4,748,387명) / 히트맨 (<5M, 2,404,799명) / 스파이 지니어스  (<5M, 446,274명)",60.35646305589202,60% 이상,3488,4748387,500만미만
2020-01-27,2020,3,남산의 부장들 / 히트맨 / 스파이 지니어스 ,"남산의 부장들 (<5M, 4,748,387명) / 히트맨 (<5M, 2,404,799명) / 스파이 지니어스  (<5M, 446,274명)",61.65830945558739,60% 이상,3443,4748387,500만미만
2020-01-28,2020,3,남산의 부장들 / 히트맨 / 미스터 주: 사라진 VIP,"남산의 부장들 (<5M, 4,748,387명) / 히트맨 (<5M, 2,404,799명) / 미스터 주: 사라진 VIP (<5M, 596,669명)",62.12617779598526,60% 이상,3033,4748387,500만미만
2020-01-29,2020,3,남산의 부장들 / 히트맨 / 미스터 주: 사라진 VIP,"남산의 부장들 (<5M, 4,748,387명) / 히트맨 (<5M, 2,404,799명) / 미스터 주: 사라진 VIP (<5M, 596,669명)",61.6643929058663,60% 이상,3164,4748387,500만미만
2020-01-30,2020,3,남산의 부장들 / 히트맨 / 미스터 주: 사라진 VIP,"남산의 부장들 (<5M, 4,748,387명) / 히트맨 (<5M, 2,404,799명) / 미스터 주: 사라진 VIP (<5M, 596,669명)",62.68501146549927,60% 이상,3007,4748387,500만미만
2020-01-31,2020,3,남산의 부장들 / 히트맨 / 미스터 주: 사라진 VIP,"남산의 부장들 (<5M, 4,748,387명) / 히트맨 (<5M, 2,404,799명) / 미스터 주: 사라진 VIP (<5M, 596,669명)",61.95020746887967,60% 이상,2986,4748387,500만미만
2020-02-01,2020,3,남산의 부장들 / 히트맨 / 스파이 지니어스 ,"남산의 부장들 (<5M, 4,748,387명) / 히트맨 (<5M, 2,404,799명) / 스파이 지니어스  (<5M, 446,274명)",62.007523262720255,60% 이상,3132,4748387,500만미만
2020-02-02,2020,3,남산의 부장들 / 히트맨 / 스파이 지니어스 ,"남산의 부장들 (<5M, 4,748,387명) / 히트맨 (<5M, 2,404,799명) / 스파이 지니어스  (<5M, 446,274명)",61.682055399437985,60% 이상,3073,4748387,500만미만
2020-02-03,2020,3,남산의 부장들 / 히트맨 / 미스터 주: 사라진 VIP,"남산의 부장들 (<5M, 4,748,387명) / 히트맨 (<5M, 2,404,799명) / 미스터 주: 사라진 VIP (<5M, 596,669명)",65.59559329814093,60% 이상,2858,4748387,500만미만
2020-02-04,2020,3,남산의 부장들 / 히트맨 / 미스터 주: 사라진 VIP,"남산의 부장들 (<5M, 4,748,387명) / 히트맨 (<5M, 2,404,799명) / 미스터 주: 사라진 VIP (<5M, 596,669명)",65.89380941340134,60% 이상,2842,4748387,500만미만
2020-02-05,2020,3,클로젯 / 버즈 오브 프레이(할리 퀸의 황홀한 해방) / 남산의 부장들,"클로젯 (<5M, 1,266,654명) / 버즈 오브 프레이(할리 퀸의 황홀한 해방) (<5M, 394,616명) / 남산의 부장들 (<5M, 4,748,387명)",64.90634168359287,60% 이상,2876,4748387,500만미만
2020-02-06,2020,3,클로젯 / 버즈 오브 프레이(할리 퀸의 황홀한 해방) / 남산의 부장들,"클로젯 (<5M, 1,266,654명) / 버즈 오브 프레이(할리 퀸의 황홀한 해방) (<5M, 394,616명) / 남산의 부장들 (<5M, 4,748,387명)",65.38808664259928,60% 이상,2898,4748387,500만미만
2020-02-07,2020,3,클로젯 / 버즈 오브 프레이(할리 퀸의 황홀한 해방) / 남산의 부장들,"클로젯 (<5M, 1,266,654명) / 버즈 오브 프레이(할리 퀸의 황홀한 해방) (<5M, 394,616명) / 남산의 부장들 (<5M, 4,748,387명)",61.732081911262796,60% 이상,2894,4748387,500만미만
2020-02-10,2020,3,클로젯 / 버즈 오브 프레이(할리 퀸의 황홀한 해방) / 남산의 부장들,"클로젯 (<5M, 1,266,654명) / 버즈 오브 프레이(할리 퀸의 황홀한 해방) (<5M, 394,616명) / 남산의 부장들 (<5M, 4,748,387명)",61.146067415730336,60% 이상,2721,4748387,500만미만
2020-02-11,2020,3,클로젯 / 버즈 오브 프레이(할리 퀸의 황홀한 해방) / 남산의 부장들,"클로젯 (<5M, 1,266,654명) / 버즈 오브 프레이(할리 퀸의 황홀한 해방) (<5M, 394,616명) / 남산의 부장들 (<5M, 4,748,387명)",60.561846689895475,60% 이상,2781,4748387,500만미만
2020-02-24,2020,3,지푸라기라도 잡고 싶은 짐승들 / 1917 / 정직한 후보,"지푸라기라도 잡고 싶은 짐승들 (<5M, 626,747명) / 1917 (<5M, 860,622명) / 정직한 후보 (<5M, 1,531,010명)",62.27471992206527,60% 이상,2557,1531010,500만미만
2020-02-25,2020,3,지푸라기라도 잡고 싶은 짐승들 / 정직한 후보 / 1917,"지푸라기라도 잡고 싶은 짐승들 (<5M, 626,747명) / 정직한 후보 (<5M, 1,531,010명) / 1917 (<5M, 860,622명)",65.4573326520184,60% 이상,2562,1531010,500만미만
2020-06-04,2020,3,침입자 / 언더워터 / 위대한 쇼맨,"침입자 (<5M, 530,659명) / 언더워터 (<5M, 105,265명) / 위대한 쇼맨 (<5M, 1,735,819명)",65.11557177615572,60% 이상,2141,1735819,500만미만
2020-06-05,2020,3,침입자 / 위대한 쇼맨 / 언더워터,"침입자 (<5M, 530,659명) / 위대한 쇼맨 (<5M, 1,735,819명) / 언더워터 (<5M, 105,265명)",66.08169440242057,60% 이상,2184,1735819,500만미만
2020-06-06,2020,3,침입자 / 위대한 쇼맨 / 언더워터,"침입자 (<5M, 530,659명) / 위대한 쇼맨 (<5M, 1,735,819명) / 언더워터 (<5M, 105,265명)",61.59439106725526,60% 이상,2372,1735819,500만미만
2020-06-07,2020,3,침입자 / 위대한 쇼맨 / 언더워터,"침입자 (<5M, 530,659명) / 위대한 쇼맨 (<5M, 1,735,819명) / 언더워터 (<5M, 105,265명)",64.19853539462977,60% 이상,2367,1735819,500만미만
2020-06-08,2020,3,침입자 / 위대한 쇼맨 / 언더워터,"침입자 (<5M, 530,659명) / 위대한 쇼맨 (<5M, 1,735,819명) / 언더워터 (<5M, 105,265명)",70.53225237927388,70% 이상,2001,1735819,500만미만
2020-06-09,2020,3,침입자 / 위대한 쇼맨 / 언더워터,"침입자 (<5M, 530,659명) / 위대한 쇼맨 (<5M, 1,735,819명) / 언더워터 (<5M, 105,265명)",71.70212765957447,70% 이상,2022,1735819,500만미만
2020-06-10,2020,3,결백 / 침입자 / 에어로너츠,"결백 (<5M, 894,025명) / 침입자 (<5M, 530,659명) / 에어로너츠 (<5M, 73,341명)",66.9411405916438,60% 이상,2195,894025,500만미만
2020-06-11,2020,3,결백 / 침입자 / 에어로너츠,"결백 (<5M, 894,025명) / 침입자 (<5M, 530,659명) / 에어로너츠 (<5M, 73,341명)",62.85393888421643,60% 이상,2242,894025,500만미만
2020-06-12,2020,3,결백 / 침입자 / 에어로너츠,"결백 (<5M, 894,025명) / 침입자 (<5M, 530,659명) / 에어로너츠 (<5M, 73,341명)",63.75545851528385,60% 이상,2336,894025,500만미만
2020-06-13,2020,3,결백 / 침입자 / 에어로너츠,"결백 (<5M, 894,025명) / 침입자 (<5M, 530,659명) / 에어로너츠 (<5M, 73,341명)",63.49288486416559,60% 이상,2454,894025,500만미만
2020-06-14,2020,3,결백 / 침입자 / 에어로너츠,"결백 (<5M, 894,025명) / 침입자 (<5M, 530,659명) / 에어로너츠 (<5M, 73,341명)",63.55866355866356,60% 이상,2454,894025,500만미만
2020-06-15,2020,3,결백 / 침입자 / 에어로너츠,"결백 (<5M, 894,025명) / 침입자 (<5M, 530,659명) / 에어로너츠 (<5M, 73,341명)",67.25496375669714,60% 이상,2134,894025,500만미만
2020-06-16,2020,3,결백 / 침입자 / 에어로너츠,"결백 (<5M, 894,025명) / 침입자 (<5M, 530,659명) / 에어로너츠 (<5M, 73,341명)",65.14875531268973,60% 이상,2146,894025,500만미만
2020-06-17,2020,3,온워드: 단 하루의 기적 / 결백 / 침입자,"온워드: 단 하루의 기적 (<5M, 415,524명) / 결백 (<5M, 894,025명) / 침입자 (<5M, 530,659명)",67.3146348236601,60% 이상,2424,894025,500만미만
2020-06-18,2020,3,온워드: 단 하루의 기적 / 사라진 시간 / 결백,"온워드: 단 하루의 기적 (<5M, 415,524명) / 사라진 시간 (<5M, 184,399명) / 결백 (<5M, 894,025명)",62.42469879518073,60% 이상,2487,894025,500만미만
2020-06-19,2020,3,온워드: 단 하루의 기적 / 결백 / 사라진 시간,"온워드: 단 하루의 기적 (<5M, 415,524명) / 결백 (<5M, 894,025명) / 사라진 시간 (<5M, 184,399명)",64.07624633431085,60% 이상,2622,894025,500만미만
2020-06-20,2020,3,온워드: 단 하루의 기적 / 결백 / 사라진 시간,"온워드: 단 하루의 기적 (<5M, 415,524명) / 결백 (<5M, 894,025명) / 사라진 시간 (<5M, 184,399명)",64.07342657342657,60% 이상,2932,894025,500만미만
2020-06-21,2020,3,온워드: 단 하루의 기적 / 결백 / 사라진 시간,"온워드: 단 하루의 기적 (<5M, 415,524명) / 결백 (<5M, 894,025명) / 사라진 시간 (<5M, 184,399명)",64.21514818880351,60% 이상,2925,894025,500만미만
2020-06-22,2020,3,온워드: 단 하루의 기적 / 결백 / 사라진 시간,"온워드: 단 하루의 기적 (<5M, 415,524명) / 결백 (<5M, 894,025명) / 사라진 시간 (<5M, 184,399명)",66.06232294617564,60% 이상,2332,894025,500만미만
2020-06-23,2020,3,온워드: 단 하루의 기적 / 결백 / 사라진 시간,"온워드: 단 하루의 기적 (<5M, 415,524명) / 결백 (<5M, 894,025명) / 사라진 시간 (<5M, 184,399명)",67.58881770529995,60% 이상,2321,894025,500만미만
2020-06-24,2020,3,#살아있다 / 결백 / 온워드: 단 하루의 기적,"#살아있다 (<5M, 1,903,703명) / 결백 (<5M, 894,025명) / 온워드: 단 하루의 기적 (<5M, 415,524명)",67.7584942556832,60% 이상,2772,1903703,500만미만
2020-06-25,2020,3,#살아있다 / 결백 / 온워드: 단 하루의 기적,"#살아있다 (<5M, 1,903,703명) / 결백 (<5M, 894,025명) / 온워드: 단 하루의 기적 (<5M, 415,524명)",68.55873642645608,60% 이상,2778,1903703,500만미만
2020-06-26,2020,3,#살아있다 / 결백 / 온워드: 단 하루의 기적,"#살아있다 (<5M, 1,903,703명) / 결백 (<5M, 894,025명) / 온워드: 단 하루의 기적 (<5M, 415,524명)",66.27800640146319,60% 이상,2899,1903703,500만미만
2020-06-27,2020,3,#살아있다 / 온워드: 단 하루의 기적 / 결백,"#살아있다 (<5M, 1,903,703명) / 온워드: 단 하루의 기적 (<5M, 415,524명) / 결백 (<5M, 894,025명)",68.90574214517876,60% 이상,3180,1903703,500만미만
2020-06-28,2020,3,#살아있다 / 온워드: 단 하루의 기적 / 결백,"#살아있다 (<5M, 1,903,703명) / 온워드: 단 하루의 기적 (<5M, 415,524명) / 결백 (<5M, 894,025명)",69.31644463856738,60% 이상,3174,1903703,500만미만
2020-06-29,2020,3,#살아있다 / 결백 / 온워드: 단 하루의 기적,"#살아있다 (<5M, 1,903,703명) / 결백 (<5M, 894,025명) / 온워드: 단 하루의 기적 (<5M, 415,524명)",69.11653662219985,60% 이상,2746,1903703,500만미만
2020-06-30,2020,3,#살아있다 / 결백 / 온워드: 단 하루의 기적,"#살아있다 (<5M, 1,903,703명) / 결백 (<5M, 894,025명) / 온워드: 단 하루의 기적 (<5M, 415,524명)",68.59545004945598,60% 이상,2774,1903703,500만미만
2020-07-01,2020,3,#살아있다 / 소리꾼 / 결백,"#살아있다 (<5M, 1,903,703명) / 소리꾼 (<5M, 77,414명) / 결백 (<5M, 894,025명)",63.118811881188115,60% 이상,2550,1903703,500만미만
2020-07-02,2020,3,#살아있다 / 결백 / 소리꾼,"#살아있다 (<5M, 1,903,703명) / 결백 (<5M, 894,025명) / 소리꾼 (<5M, 77,414명)",64.99870365569095,60% 이상,2507,1903703,500만미만
2020-07-03,2020,3,#살아있다 / 결백 / 소리꾼,"#살아있다 (<5M, 1,903,703명) / 결백 (<5M, 894,025명) / 소리꾼 (<5M, 77,414명)",63.21446018563752,60% 이상,2588,1903703,500만미만
2020-07-04,2020,3,#살아있다 / 결백 / 온워드: 단 하루의 기적,"#살아있다 (<5M, 1,903,703명) / 결백 (<5M, 894,025명) / 온워드: 단 하루의 기적 (<5M, 415,524명)",60.767160161507405,60% 이상,2709,1903703,500만미만
2020-07-05,2020,3,#살아있다 / 결백 / 온워드: 단 하루의 기적,"#살아있다 (<5M, 1,903,703명) / 결백 (<5M, 894,025명) / 온워드: 단 하루의 기적 (<5M, 415,524명)",61.5087480118155,60% 이상,2707,1903703,500만미만
2020-07-06,2020,3,#살아있다 / 결백 / 소리꾼,"#살아있다 (<5M, 1,903,703명) / 결백 (<5M, 894,025명) / 소리꾼 (<5M, 77,414명)",61.87352400944634,60% 이상,2358,1903703,500만미만
2020-07-07,2020,3,#살아있다 / 결백 / 소리꾼,"#살아있다 (<5M, 1,903,703명) / 결백 (<5M, 894,025명) / 소리꾼 (<5M, 77,414명)",62.43641231593039,60% 이상,2332,1903703,500만미만
2020-07-10,2020,3,#살아있다 / 밤쉘: 세상을 바꾼 폭탄선언 / 결백,"#살아있다 (<5M, 1,903,703명) / 밤쉘: 세상을 바꾼 폭탄선언 (<5M, 181,559명) / 결백 (<5M, 894,025명)",60.27503892060197,60% 이상,2323,1903703,500만미만
2020-07-13,2020,3,#살아있다 / 밤쉘: 세상을 바꾼 폭탄선언 / 결백,"#살아있다 (<5M, 1,903,703명) / 밤쉘: 세상을 바꾼 폭탄선언 (<5M, 181,559명) / 결백 (<5M, 894,025명)",61.191489361702125,60% 이상,2157,1903703,500만미만
2020-07-14,2020,3,#살아있다 / 밤쉘: 세상을 바꾼 폭탄선언 / 결백,"#살아있다 (<5M, 1,903,703명) / 밤쉘: 세상을 바꾼 폭탄선언 (<5M, 181,559명) / 결백 (<5M, 894,025명)",60.8535895986433,60% 이상,2153,1903703,500만미만
2020-07-15,2020,1,반도,"반도 (<5M, 3,810,397명)",61.737523105360445,60% 이상,2338,3810397,500만미만
2020-07-15,2020,2,반도 / #살아있다,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명)",74.88777396355955,70% 이상,2836,3810397,500만미만
2020-07-15,2020,3,반도 / #살아있다 / 밤쉘: 세상을 바꾼 폭탄선언,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명) / 밤쉘: 세상을 바꾼 폭탄선언 (<5M, 181,559명)",86.03115922894112,70% 이상,3258,3810397,500만미만
2020-07-16,2020,1,반도,"반도 (<5M, 3,810,397명)",60.78886310904872,60% 이상,2358,3810397,500만미만
2020-07-16,2020,2,반도 / #살아있다,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명)",72.77648878576953,70% 이상,2823,3810397,500만미만
2020-07-16,2020,3,반도 / #살아있다 / 밤쉘: 세상을 바꾼 폭탄선언,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명) / 밤쉘: 세상을 바꾼 폭탄선언 (<5M, 181,559명)",83.50090229440578,70% 이상,3239,3810397,500만미만
2020-07-17,2020,1,반도,"반도 (<5M, 3,810,397명)",60.264900662251655,60% 이상,2457,3810397,500만미만
2020-07-17,2020,2,반도 / #살아있다,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명)",72.03826342899191,70% 이상,2937,3810397,500만미만
2020-07-17,2020,3,반도 / #살아있다 / 밤쉘: 세상을 바꾼 폭탄선언,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명) / 밤쉘: 세상을 바꾼 폭탄선언 (<5M, 181,559명)",82.36448368898701,70% 이상,3358,3810397,500만미만
2020-07-18,2020,1,반도,"반도 (<5M, 3,810,397명)",60.276217228464425,60% 이상,2575,3810397,500만미만
2020-07-18,2020,2,반도 / #살아있다,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명)",71.62921348314607,70% 이상,3060,3810397,500만미만
2020-07-18,2020,3,반도 / #살아있다 / 밤쉘: 세상을 바꾼 폭탄선언,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명) / 밤쉘: 세상을 바꾼 폭탄선언 (<5M, 181,559명)",81.71816479400749,70% 이상,3491,3810397,500만미만
2020-07-19,2020,2,반도 / #살아있다,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명)",70.57728119180634,70% 이상,3032,3810397,500만미만
2020-07-19,2020,3,반도 / #살아있다 / 밤쉘: 세상을 바꾼 폭탄선언,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명) / 밤쉘: 세상을 바꾼 폭탄선언 (<5M, 181,559명)",80.3072625698324,70% 이상,3450,3810397,500만미만
2020-07-20,2020,2,반도 / #살아있다,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명)",70.0743018191135,70% 이상,2735,3810397,500만미만
2020-07-20,2020,3,반도 / #살아있다 / 밤쉘: 세상을 바꾼 폭탄선언,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명) / 밤쉘: 세상을 바꾼 폭탄선언 (<5M, 181,559명)",81.83448629259544,70% 이상,3194,3810397,500만미만
2020-07-21,2020,2,반도 / #살아있다,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명)",69.9438202247191,60% 이상,2739,3810397,500만미만
2020-07-21,2020,3,반도 / #살아있다 / 밤쉘: 세상을 바꾼 폭탄선언,"반도 (<5M, 3,810,397명) / #살아있다 (<5M, 1,903,703명) / 밤쉘: 세상을 바꾼 폭탄선언 (<5M, 181,559명)",81.12870275791624,70% 이상,3177,3810397,500만미만
2020-07-22,2020,2,반도 / 알라딘,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명)",60.633373934226555,60% 이상,2489,12797927,1000만+
2020-07-22,2020,3,반도 / 알라딘 / 팬데믹,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명) / 팬데믹 (<5M, 19,945명)",69.93909866017052,60% 이상,2871,12797927,1000만+
2020-07-23,2020,2,반도 / 알라딘,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명)",60.437669043521026,60% 이상,2458,12797927,1000만+
2020-07-23,2020,3,반도 / 알라딘 / 팬데믹,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명) / 팬데믹 (<5M, 19,945명)",69.01893287435456,60% 이상,2807,12797927,1000만+
2020-07-24,2020,2,반도 / 알라딘,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명)",61.359745659085355,60% 이상,2509,12797927,1000만+
2020-07-24,2020,3,반도 / 알라딘 / 팬데믹,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명) / 팬데믹 (<5M, 19,945명)",69.96820738566888,60% 이상,2861,12797927,1000만+
2020-07-25,2020,3,반도 / 알라딘 / 팬데믹,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명) / 팬데믹 (<5M, 19,945명)",67.3781172770164,60% 이상,2999,12797927,1000만+
2020-07-26,2020,3,반도 / 알라딘 / 팬데믹,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명) / 팬데믹 (<5M, 19,945명)",67.1273221567739,60% 이상,2963,12797927,1000만+
2020-07-27,2020,2,반도 / 알라딘,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명)",60.818111654232055,60% 이상,2364,12797927,1000만+
2020-07-27,2020,3,반도 / 알라딘 / 팬데믹,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명) / 팬데믹 (<5M, 19,945명)",68.07306405968613,60% 이상,2646,12797927,1000만+
2020-07-28,2020,2,반도 / 알라딘,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명)",62.15726849456803,60% 이상,2403,12797927,1000만+
2020-07-28,2020,3,반도 / 알라딘 / 팬데믹,"반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명) / 팬데믹 (<5M, 19,945명)",69.73616140713916,60% 이상,2696,12797927,1000만+
2020-07-29,2020,2,강철비2: 정상회담 / 반도,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",73.96999285544177,70% 이상,3106,3810397,500만미만
2020-07-29,2020,3,강철비2: 정상회담 / 반도 / 알라딘,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명)",80.47154084305787,70% 이상,3379,12797927,1000만+
2020-07-30,2020,2,강철비2: 정상회담 / 반도,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",76.43166200050904,70% 이상,3003,3810397,500만미만
2020-07-30,2020,3,강철비2: 정상회담 / 반도 / 알라딘,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명) / 알라딘 (10M+, 12,797,927명)",83.35454314074829,70% 이상,3275,12797927,1000만+
2020-07-31,2020,2,강철비2: 정상회담 / 반도,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",72.95432921027592,70% 이상,3067,3810397,500만미만
2020-07-31,2020,3,강철비2: 정상회담 / 반도 / 빅샤크3: 젤리몬스터 대소동,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명) / 빅샤크3: 젤리몬스터 대소동 (<5M, 69,761명)",80.11417697431017,70% 이상,3368,3810397,500만미만
2020-08-01,2020,2,강철비2: 정상회담 / 반도,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",72.6021214172873,70% 이상,3217,3810397,500만미만
2020-08-01,2020,3,강철비2: 정상회담 / 반도 / 빅샤크3: 젤리몬스터 대소동,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명) / 빅샤크3: 젤리몬스터 대소동 (<5M, 69,761명)",81.62942902279394,70% 이상,3617,3810397,500만미만
2020-08-02,2020,2,강철비2: 정상회담 / 반도,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",73.57667584940313,70% 이상,3205,3810397,500만미만
2020-08-02,2020,3,강철비2: 정상회담 / 반도 / 빅샤크3: 젤리몬스터 대소동,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명) / 빅샤크3: 젤리몬스터 대소동 (<5M, 69,761명)",82.59871441689623,70% 이상,3598,3810397,500만미만
2020-08-03,2020,2,강철비2: 정상회담 / 반도,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",71.5995115995116,70% 이상,2932,3810397,500만미만
2020-08-03,2020,3,강철비2: 정상회담 / 반도 / 빅샤크3: 젤리몬스터 대소동,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명) / 빅샤크3: 젤리몬스터 대소동 (<5M, 69,761명)",79.97557997557998,70% 이상,3275,3810397,500만미만
2020-08-04,2020,2,강철비2: 정상회담 / 반도,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",71.51929653150953,70% 이상,2928,3810397,500만미만
2020-08-04,2020,3,강철비2: 정상회담 / 반도 / 빅샤크3: 젤리몬스터 대소동,"강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명) / 빅샤크3: 젤리몬스터 대소동 (<5M, 69,761명)",80.43478260869566,70% 이상,3293,3810397,500만미만
2020-08-05,2020,2,다만 악에서 구하소서 / 강철비2: 정상회담,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명)",64.65556055830707,60% 이상,2872,4353414,500만미만
2020-08-05,2020,3,다만 악에서 구하소서 / 강철비2: 정상회담 / 반도,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",78.32057631697434,70% 이상,3479,4353414,500만미만
2020-08-06,2020,2,다만 악에서 구하소서 / 강철비2: 정상회담,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명)",65.05400540054006,60% 이상,2891,4353414,500만미만
2020-08-06,2020,3,다만 악에서 구하소서 / 강철비2: 정상회담 / 반도,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",78.60036003600361,70% 이상,3493,4353414,500만미만
2020-08-07,2020,2,다만 악에서 구하소서 / 강철비2: 정상회담,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명)",64.40528634361235,60% 이상,2924,4353414,500만미만
2020-08-07,2020,3,다만 악에서 구하소서 / 강철비2: 정상회담 / 반도,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",78.21585903083701,70% 이상,3551,4353414,500만미만
2020-08-08,2020,2,다만 악에서 구하소서 / 강철비2: 정상회담,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명)",63.98803163069032,60% 이상,2994,4353414,500만미만
2020-08-08,2020,3,다만 악에서 구하소서 / 강철비2: 정상회담 / 반도,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",77.6661679846121,70% 이상,3634,4353414,500만미만
2020-08-09,2020,2,다만 악에서 구하소서 / 강철비2: 정상회담,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명)",64.26574930122554,60% 이상,2989,4353414,500만미만
2020-08-09,2020,3,다만 악에서 구하소서 / 강철비2: 정상회담 / 반도,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",77.78972264029241,70% 이상,3618,4353414,500만미만
2020-08-10,2020,2,다만 악에서 구하소서 / 강철비2: 정상회담,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명)",65.74766355140187,60% 이상,2814,4353414,500만미만
2020-08-10,2020,3,다만 악에서 구하소서 / 강철비2: 정상회담 / 반도,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",79.60280373831776,70% 이상,3407,4353414,500만미만
2020-08-11,2020,2,다만 악에서 구하소서 / 강철비2: 정상회담,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명)",65.60111188325226,60% 이상,2832,4353414,500만미만
2020-08-11,2020,3,다만 악에서 구하소서 / 강철비2: 정상회담 / 반도,"다만 악에서 구하소서 (<5M, 4,353,414명) / 강철비2: 정상회담 (<5M, 1,790,797명) / 반도 (<5M, 3,810,397명)",79.43015983321752,70% 이상,3429,4353414,500만미만
