movie_count,threshold,tier,start_date,end_date,days,max_share,avg_share,representative_movies,representative_movie_labels
3,60% 이상,500만+,2023-04-12,2023-04-12,1,69.06459278461871,69.06459278461871,존 윅 4 / 스즈메의 문단속 / 리바운드,"존 윅 4 (<5M, 1,916,688명) / 스즈메의 문단속 (5M+, 5,570,424명) / 리바운드 (<5M, 706,398명)"
3,70% 이상,500만+,2023-04-13,2023-04-13,1,72.47355390501913,72.47355390501913,존 윅 4 / 스즈메의 문단속 / 리바운드,"존 윅 4 (<5M, 1,916,688명) / 스즈메의 문단속 (5M+, 5,570,424명) / 리바운드 (<5M, 706,398명)"
3,60% 이상,500만+,2023-04-14,2023-04-18,5,64.32913590968302,63.68460139466531,존 윅 4 / 킬링 로맨스 / 스즈메의 문단속,"존 윅 4 (<5M, 1,916,688명) / 킬링 로맨스 (<5M, 184,059명) / 스즈메의 문단속 (5M+, 5,570,424명)"
3,60% 이상,500만+,2023-04-22,2023-04-25,4,61.47276523059404,60.714549658677655,존 윅 4 / 스즈메의 문단속 / 리바운드,"존 윅 4 (<5M, 1,916,688명) / 스즈메의 문단속 (5M+, 5,570,424명) / 리바운드 (<5M, 706,398명)"
3,60% 이상,500만미만,2023-04-26,2023-05-07,12,68.96081107428348,63.88863000491281,가디언즈 오브 갤럭시: Volume 3 / 슈퍼 마리오 브라더스 / 드림,"가디언즈 오브 갤럭시: Volume 3 (<5M, 4,204,834명) / 슈퍼 마리오 브라더스 (<5M, 2,387,766명) / 드림 (<5M, 1,121,631명)"
3,60% 이상,500만미만,2023-05-17,2023-05-23,7,68.14643383126446,65.4263619835344,분노의 질주: 라이드 오어 다이 / 가디언즈 오브 갤럭시: Volume 3 / 슈퍼 마리오 브라더스,"분노의 질주: 라이드 오어 다이 (<5M, 1,771,324명) / 가디언즈 오브 갤럭시: Volume 3 (<5M, 4,204,834명) / 슈퍼 마리오 브라더스 (<5M, 2,387,766명)"
3,70% 이상,500만미만,2023-05-24,2023-05-26,3,73.9853896103896,73.13657673582678,분노의 질주: 라이드 오어 다이 / 인어공주 / 가디언즈 오브 갤럭시: Volume 3,"분노의 질주: 라이드 오어 다이 (<5M, 1,771,324명) / 인어공주 (<5M, 644,412명) / 가디언즈 오브 갤럭시: Volume 3 (<5M, 4,204,834명)"
3,60% 이상,500만미만,2023-05-27,2023-05-29,3,61.50559811431939,61.152213503343766,분노의 질주: 라이드 오어 다이 / 인어공주 / 가디언즈 오브 갤럭시: Volume 3,"분노의 질주: 라이드 오어 다이 (<5M, 1,771,324명) / 인어공주 (<5M, 644,412명) / 가디언즈 오브 갤럭시: Volume 3 (<5M, 4,204,834명)"
3,70% 이상,500만미만,2023-05-30,2023-05-30,1,71.98538367844093,71.98538367844093,분노의 질주: 라이드 오어 다이 / 가디언즈 오브 갤럭시: Volume 3 / 인어공주,"분노의 질주: 라이드 오어 다이 (<5M, 1,771,324명) / 가디언즈 오브 갤럭시: Volume 3 (<5M, 4,204,834명) / 인어공주 (<5M, 644,412명)"
3,70% 이상,1000만+,2023-05-31,2023-06-01,2,71.43136106229252,70.75807848026872,범죄도시3 / 분노의 질주: 라이드 오어 다이 / 가디언즈 오브 갤럭시: Volume 3,"범죄도시3 (10M+, 10,675,973명) / 분노의 질주: 라이드 오어 다이 (<5M, 1,771,324명) / 가디언즈 오브 갤럭시: Volume 3 (<5M, 4,204,834명)"
3,60% 이상,1000만+,2023-06-02,2023-06-05,4,69.96933691069376,65.98882090514604,범죄도시3 / 분노의 질주: 라이드 오어 다이 / 가디언즈 오브 갤럭시: Volume 3,"범죄도시3 (10M+, 10,675,973명) / 분노의 질주: 라이드 오어 다이 (<5M, 1,771,324명) / 가디언즈 오브 갤럭시: Volume 3 (<5M, 4,204,834명)"
3,70% 이상,1000만+,2023-06-06,2023-06-20,15,79.05656256824633,75.51574462190338,범죄도시3 / 트랜스포머: 비스트의 서막 / 가디언즈 오브 갤럭시: Volume 3,"범죄도시3 (10M+, 10,675,973명) / 트랜스포머: 비스트의 서막 (<5M, 761,475명) / 가디언즈 오브 갤럭시: Volume 3 (<5M, 4,204,834명)"
3,60% 이상,1000만+,2023-06-21,2023-06-21,1,60.06984866123399,60.06984866123399,스파이더맨: 어크로스 더 유니버스 / 범죄도시3 / 귀공자,"스파이더맨: 어크로스 더 유니버스 (<5M, 903,786명) / 범죄도시3 (10M+, 10,675,973명) / 귀공자 (<5M, 673,368명)"
3,60% 이상,1000만+,2023-06-24,2023-06-27,4,62.447698744769866,61.49109810298573,엘리멘탈 / 범죄도시3 / 스파이더맨: 어크로스 더 유니버스,"엘리멘탈 (5M+, 7,205,607명) / 범죄도시3 (10M+, 10,675,973명) / 스파이더맨: 어크로스 더 유니버스 (<5M, 903,786명)"
3,60% 이상,1000만+,2023-07-01,2023-07-02,2,61.344104503265726,61.25106310808642,엘리멘탈 / 인디아나 존스: 운명의 다이얼 / 범죄도시3,"엘리멘탈 (5M+, 7,205,607명) / 인디아나 존스: 운명의 다이얼 (<5M, 855,266명) / 범죄도시3 (10M+, 10,675,973명)"
3,70% 이상,1000만+,2023-07-12,2023-07-18,7,78.95588830433023,77.40251683378531,미션 임파서블: 데드 레코닝 PART ONE / 엘리멘탈 / 범죄도시3,"미션 임파서블: 데드 레코닝 PART ONE (<5M, 4,015,548명) / 엘리멘탈 (5M+, 7,205,607명) / 범죄도시3 (10M+, 10,675,973명)"
3,70% 이상,500만+,2023-07-19,2023-07-19,1,70.3243348222956,70.3243348222956,미션 임파서블: 데드 레코닝 PART ONE / 엘리멘탈 / 바비,"미션 임파서블: 데드 레코닝 PART ONE (<5M, 4,015,548명) / 엘리멘탈 (5M+, 7,205,607명) / 바비 (<5M, 561,000명)"
3,60% 이상,500만+,2023-07-20,2023-07-21,2,61.797939514788965,61.72331230628187,미션 임파서블: 데드 레코닝 PART ONE / 엘리멘탈 / 명탐정코난: 흑철의 어영,"미션 임파서블: 데드 레코닝 PART ONE (<5M, 4,015,548명) / 엘리멘탈 (5M+, 7,205,607명) / 명탐정코난: 흑철의 어영 (<5M, 798,578명)"
3,60% 이상,500만+,2023-07-25,2023-08-01,8,62.79978681826257,61.845928861602445,밀수 / 엘리멘탈 / 미션 임파서블: 데드 레코닝 PART ONE,"밀수 (5M+, 5,123,219명) / 엘리멘탈 (5M+, 7,205,607명) / 미션 임파서블: 데드 레코닝 PART ONE (<5M, 4,015,548명)"
3,60% 이상,500만미만,2023-08-23,2023-08-29,7,65.11027220345719,62.772147927042056,오펜하이머 / 콘크리트 유토피아 / 달짝지근해: 7510,"오펜하이머 (<5M, 3,217,162명) / 콘크리트 유토피아 (<5M, 3,845,091명) / 달짝지근해: 7510 (<5M, 1,377,749명)"
3,60% 이상,500만미만,2023-09-27,2023-09-28,2,66.40162721893492,63.45361789542092,천박사 퇴마 연구소: 설경의 비밀 / 1947 보스톤 / 거미집,"천박사 퇴마 연구소: 설경의 비밀 (<5M, 1,909,031명) / 1947 보스톤 (<5M, 1,012,420명) / 거미집 (<5M, 311,013명)"
3,70% 이상,500만미만,2023-10-25,2023-10-27,3,76.06942067954046,73.01085054351061,그대들은 어떻게 살 것인가 / 용감한 시민 / 30일,"그대들은 어떻게 살 것인가 (<5M, 1,996,953명) / 용감한 시민 (<5M, 263,384명) / 30일 (<5M, 2,163,199명)"
3,60% 이상,500만미만,2023-10-28,2023-10-29,2,68.00649614291514,66.67690728380667,그대들은 어떻게 살 것인가 / 용감한 시민 / 30일,"그대들은 어떻게 살 것인가 (<5M, 1,996,953명) / 용감한 시민 (<5M, 263,384명) / 30일 (<5M, 2,163,199명)"
3,70% 이상,500만미만,2023-10-30,2023-10-31,2,75.27620918242081,73.44328737695774,그대들은 어떻게 살 것인가 / 용감한 시민 / 30일,"그대들은 어떻게 살 것인가 (<5M, 1,996,953명) / 용감한 시민 (<5M, 263,384명) / 30일 (<5M, 2,163,199명)"
3,60% 이상,500만미만,2023-11-04,2023-11-14,11,65.71489452375879,62.2348321766884,더 마블스 / 그대들은 어떻게 살 것인가 / 소년들,"더 마블스 (<5M, 686,000명) / 그대들은 어떻게 살 것인가 (<5M, 1,996,953명) / 소년들 (<5M, 462,096명)"
3,70% 이상,1000만+,2023-11-22,2023-11-22,1,73.44748858447488,73.44748858447488,서울의 봄 / 프레디의 피자가게 / 그대들은 어떻게 살 것인가,"서울의 봄 (10M+, 13,119,454명) / 프레디의 피자가게 (<5M, 709,645명) / 그대들은 어떻게 살 것인가 (<5M, 1,996,953명)"
3,60% 이상,1000만+,2023-11-23,2023-11-26,4,67.42193450114243,66.82417901001632,서울의 봄 / 프레디의 피자가게 / 그대들은 어떻게 살 것인가,"서울의 봄 (10M+, 13,119,454명) / 프레디의 피자가게 (<5M, 709,645명) / 그대들은 어떻게 살 것인가 (<5M, 1,996,953명)"
3,70% 이상,1000만+,2023-11-27,2023-11-27,1,71.1713714158702,71.1713714158702,서울의 봄 / 프레디의 피자가게 / 그대들은 어떻게 살 것인가,"서울의 봄 (10M+, 13,119,454명) / 프레디의 피자가게 (<5M, 709,645명) / 그대들은 어떻게 살 것인가 (<5M, 1,996,953명)"
3,60% 이상,1000만+,2023-11-28,2023-11-28,1,69.90849116833368,69.90849116833368,서울의 봄 / 프레디의 피자가게 / 그대들은 어떻게 살 것인가,"서울의 봄 (10M+, 13,119,454명) / 프레디의 피자가게 (<5M, 709,645명) / 그대들은 어떻게 살 것인가 (<5M, 1,996,953명)"
3,70% 이상,1000만+,2023-11-29,2023-11-29,1,77.692784783957,77.692784783957,서울의 봄 / 싱글 인 서울 / 괴물,"서울의 봄 (10M+, 13,119,454명) / 싱글 인 서울 (<5M, 390,229명) / 괴물 (<5M, 564,291명)"
3,60% 이상,1000만+,2023-11-30,2023-11-30,1,69.80111990731803,69.80111990731803,서울의 봄 / 싱글 인 서울 / 괴물,"서울의 봄 (10M+, 13,119,454명) / 싱글 인 서울 (<5M, 390,229명) / 괴물 (<5M, 564,291명)"
3,70% 이상,1000만+,2023-12-01,2023-12-01,1,72.82169648009233,72.82169648009233,서울의 봄 / 싱글 인 서울 / 괴물,"서울의 봄 (10M+, 13,119,454명) / 싱글 인 서울 (<5M, 390,229명) / 괴물 (<5M, 564,291명)"
3,60% 이상,1000만+,2023-12-02,2023-12-03,2,69.98198198198199,68.51868778399391,서울의 봄 / 싱글 인 서울 / 괴물,"서울의 봄 (10M+, 13,119,454명) / 싱글 인 서울 (<5M, 390,229명) / 괴물 (<5M, 564,291명)"
3,70% 이상,1000만+,2023-12-04,2023-12-08,5,79.83940972222221,74.4237554604073,서울의 봄 / 싱글 인 서울 / 괴물,"서울의 봄 (10M+, 13,119,454명) / 싱글 인 서울 (<5M, 390,229명) / 괴물 (<5M, 564,291명)"
3,60% 이상,1000만+,2023-12-09,2023-12-10,2,66.99095408772828,65.62120078249112,서울의 봄 / 3일의 휴가 / 나폴레옹,"서울의 봄 (10M+, 13,119,454명) / 3일의 휴가 (<5M, 496,721명) / 나폴레옹 (<5M, 220,345명)"
3,70% 이상,1000만+,2023-12-11,2023-12-12,2,72.60083449235049,72.20332197906168,서울의 봄 / 3일의 휴가 / 나폴레옹,"서울의 봄 (10M+, 13,119,454명) / 3일의 휴가 (<5M, 496,721명) / 나폴레옹 (<5M, 220,345명)"
3,60% 이상,1000만+,2023-12-16,2023-12-19,4,62.492172824045085,61.658514139972446,서울의 봄 / 뽀로로 극장판 슈퍼스타 대모험 / 3일의 휴가,"서울의 봄 (10M+, 13,119,454명) / 뽀로로 극장판 슈퍼스타 대모험 (<5M, 360,514명) / 3일의 휴가 (<5M, 496,721명)"
3,70% 이상,1000만+,2023-12-20,2023-12-21,2,76.77068723702665,76.5654067985765,노량: 죽음의 바다 / 서울의 봄 / 아쿠아맨과 로스트 킹덤,"노량: 죽음의 바다 (<5M, 4,560,367명) / 서울의 봄 (10M+, 13,119,454명) / 아쿠아맨과 로스트 킹덤 (<5M, 856,506명)"
3,60% 이상,1000만+,2023-12-22,2024-01-09,19,69.36630602782071,63.45989636009213,노량: 죽음의 바다 / 서울의 봄 / 아쿠아맨과 로스트 킹덤,"노량: 죽음의 바다 (<5M, 4,560,367명) / 서울의 봄 (10M+, 13,119,454명) / 아쿠아맨과 로스트 킹덤 (<5M, 856,506명)"
3,60% 이상,500만미만,2024-01-31,2024-02-06,7,66.91403834260977,64.97792958955009,웡카 / 시민덕희 / 외계+인 2부,"웡카 (<5M, 3,526,209명) / 시민덕희 (<5M, 1,708,356명) / 외계+인 2부 (<5M, 1,417,030명)"
3,60% 이상,1000만+,2024-02-22,2024-02-23,2,68.03661498225294,67.34176135399943,파묘 / 웡카 / 건국전쟁,"파묘 (10M+, 11,902,097명) / 웡카 (<5M, 3,526,209명) / 건국전쟁 (<5M, 1,169,975명)"
3,70% 이상,1000만+,2024-02-24,2024-03-05,11,78.57280617164898,74.20877905616989,파묘 / 듄: 파트2 / 웡카,"파묘 (10M+, 11,902,097명) / 듄: 파트2 (<5M, 2,010,321명) / 웡카 (<5M, 3,526,209명)"
3,60% 이상,1000만+,2024-03-06,2024-03-12,7,68.97910918407568,65.61979387720851,파묘 / 듄: 파트2 / 패스트 라이브즈,"파묘 (10M+, 11,902,097명) / 듄: 파트2 (<5M, 2,010,321명) / 패스트 라이브즈 (<5M, 114,943명)"
3,60% 이상,1000만+,2024-03-14,2024-03-17,4,63.4638196915777,62.28100994597782,파묘 / 듄: 파트2 / 밥 말리: 원 러브,"파묘 (10M+, 11,902,097명) / 듄: 파트2 (<5M, 2,010,321명) / 밥 말리: 원 러브 (<5M, 33,938명)"
3,60% 이상,1000만+,2024-03-19,2024-03-20,2,68.82819015846539,66.83132767685578,파묘 / 극장판 스파이 패밀리 코드 : 화이트 / 듄: 파트2,"파묘 (10M+, 11,902,097명) / 극장판 스파이 패밀리 코드 : 화이트 (<5M, 261,502명) / 듄: 파트2 (<5M, 2,010,321명)"
3,70% 이상,1000만+,2024-03-21,2024-03-22,2,73.35355285961872,71.71793760831889,파묘 / 극장판 스파이 패밀리 코드 : 화이트 / 듄: 파트2,"파묘 (10M+, 11,902,097명) / 극장판 스파이 패밀리 코드 : 화이트 (<5M, 261,502명) / 듄: 파트2 (<5M, 2,010,321명)"
3,60% 이상,1000만+,2024-03-23,2024-03-24,2,66.36310792482077,66.16394293637669,파묘 / 듄: 파트2 / 극장판 스파이 패밀리 코드 : 화이트,"파묘 (10M+, 11,902,097명) / 듄: 파트2 (<5M, 2,010,321명) / 극장판 스파이 패밀리 코드 : 화이트 (<5M, 261,502명)"
3,70% 이상,1000만+,2024-03-25,2024-03-25,1,70.8589655958077,70.8589655958077,파묘 / 듄: 파트2 / 극장판 스파이 패밀리 코드 : 화이트,"파묘 (10M+, 11,902,097명) / 듄: 파트2 (<5M, 2,010,321명) / 극장판 스파이 패밀리 코드 : 화이트 (<5M, 261,502명)"
3,60% 이상,1000만+,2024-03-26,2024-04-02,8,69.73509933774835,65.86079463757781,파묘 / 듄: 파트2 / 극장판 스파이 패밀리 코드 : 화이트,"파묘 (10M+, 11,902,097명) / 듄: 파트2 (<5M, 2,010,321명) / 극장판 스파이 패밀리 코드 : 화이트 (<5M, 261,502명)"
3,60% 이상,1000만+,2024-04-10,2024-04-17,8,65.7271702367531,62.92268255402388,쿵푸팬더4 / 파묘 / 댓글부대,"쿵푸팬더4 (<5M, 1,766,417명) / 파묘 (10M+, 11,902,097명) / 댓글부대 (<5M, 970,344명)"
3,60% 이상,1000만+,2024-04-22,2024-04-23,2,62.509467306235805,62.1802415537951,쿵푸팬더4 / 파묘 / 댓글부대,"쿵푸팬더4 (<5M, 1,766,417명) / 파묘 (10M+, 11,902,097명) / 댓글부대 (<5M, 970,344명)"
3,70% 이상,1000만+,2024-04-24,2024-05-10,17,83.67996604414262,78.7495565071873,범죄도시4 / 쿵푸팬더4 / 파묘,"범죄도시4 (10M+, 11,495,435명) / 쿵푸팬더4 (<5M, 1,766,417명) / 파묘 (10M+, 11,902,097명)"
3,60% 이상,1000만+,2024-05-11,2024-05-11,1,69.96169979937991,69.96169979937991,범죄도시4 / 혹성탈출: 새로운 시대 / 쿵푸팬더4,"범죄도시4 (10M+, 11,495,435명) / 혹성탈출: 새로운 시대 (<5M, 901,098명) / 쿵푸팬더4 (<5M, 1,766,417명)"
3,70% 이상,1000만+,2024-05-12,2024-05-14,3,75.7967461555605,73.76791687263922,범죄도시4 / 혹성탈출: 새로운 시대 / 스턴트맨,"범죄도시4 (10M+, 11,495,435명) / 혹성탈출: 새로운 시대 (<5M, 901,098명) / 스턴트맨 (<5M, 208,520명)"
3,60% 이상,500만미만,2024-06-03,2024-06-03,1,60.28968014484008,60.28968014484008,퓨리오사: 매드맥스 사가 / 설계자 / 그녀가 죽었다,"퓨리오사: 매드맥스 사가 (<5M, 1,600,701명) / 설계자 (<5M, 514,448명) / 그녀가 죽었다 (<5M, 1,236,562명)"
3,60% 이상,500만+,2024-06-12,2024-06-20,9,66.79295321083539,65.3689963317542,인사이드 아웃 2 / 원더랜드 / 퓨리오사: 매드맥스 사가,"인사이드 아웃 2 (5M+, 8,760,451명) / 원더랜드 (<5M, 620,887명) / 퓨리오사: 매드맥스 사가 (<5M, 1,600,701명)"
3,70% 이상,500만+,2024-06-21,2024-06-24,4,79.51147610023163,75.02932155817699,인사이드 아웃 2 / 하이재킹 / 퓨리오사: 매드맥스 사가,"인사이드 아웃 2 (5M+, 8,760,451명) / 하이재킹 (<5M, 1,771,095명) / 퓨리오사: 매드맥스 사가 (<5M, 1,600,701명)"
3,60% 이상,500만+,2024-06-25,2024-06-25,1,69.56809167033936,69.56809167033936,인사이드 아웃 2 / 하이재킹 / 퓨리오사: 매드맥스 사가,"인사이드 아웃 2 (5M+, 8,760,451명) / 하이재킹 (<5M, 1,771,095명) / 퓨리오사: 매드맥스 사가 (<5M, 1,600,701명)"
3,70% 이상,500만+,2024-06-26,2024-06-26,1,70.17296862429606,70.17296862429606,인사이드 아웃 2 / 하이재킹 / 콰이어트 플레이스: 첫째 날,"인사이드 아웃 2 (5M+, 8,760,451명) / 하이재킹 (<5M, 1,771,095명) / 콰이어트 플레이스: 첫째 날 (<5M, 548,916명)"
3,60% 이상,500만+,2024-06-27,2024-06-27,1,69.79253112033194,69.79253112033194,인사이드 아웃 2 / 하이재킹 / 콰이어트 플레이스: 첫째 날,"인사이드 아웃 2 (5M+, 8,760,451명) / 하이재킹 (<5M, 1,771,095명) / 콰이어트 플레이스: 첫째 날 (<5M, 548,916명)"
3,70% 이상,500만+,2024-06-28,2024-07-02,5,72.33887164506116,70.9765514187778,인사이드 아웃 2 / 하이재킹 / 핸섬가이즈,"인사이드 아웃 2 (5M+, 8,760,451명) / 하이재킹 (<5M, 1,771,095명) / 핸섬가이즈 (<5M, 1,767,644명)"
3,60% 이상,500만+,2024-07-03,2024-07-11,9,68.14748201438849,65.70413626692101,인사이드 아웃 2 / 탈주 / 핸섬가이즈,"인사이드 아웃 2 (5M+, 8,760,451명) / 탈주 (<5M, 2,554,562명) / 핸섬가이즈 (<5M, 1,767,644명)"
3,60% 이상,500만미만,2024-07-24,2024-07-29,6,63.519313304721024,61.905947577807666,데드풀과 울버린 / 슈퍼배드 4 / 탈주,"데드풀과 울버린 (<5M, 1,962,077명) / 슈퍼배드 4 (<5M, 1,539,379명) / 탈주 (<5M, 2,554,562명)"
3,60% 이상,500만미만,2024-07-31,2024-08-06,7,63.92493861802877,62.43276230655891,파일럿 / 슈퍼배드 4 / 데드풀과 울버린,"파일럿 (<5M, 4,710,803명) / 슈퍼배드 4 (<5M, 1,539,379명) / 데드풀과 울버린 (<5M, 1,962,077명)"
3,70% 이상,500만+,2024-09-13,2024-09-13,1,71.22547056467762,71.22547056467762,베테랑2 / 스픽 노 이블 / 에이리언: 로물루스,"베테랑2 (5M+, 7,514,196명) / 스픽 노 이블 (<5M, 37,026명) / 에이리언: 로물루스 (<5M, 1,998,630명)"
3,60% 이상,500만+,2024-09-14,2024-09-18,5,68.70454098682917,66.65794703852526,베테랑2 / 사랑의 하츄핑 / 비긴 어게인,"베테랑2 (5M+, 7,514,196명) / 사랑의 하츄핑 (<5M, 1,222,520명) / 비긴 어게인 (<5M, 3,701,400명)"
3,70% 이상,500만+,2024-09-19,2024-09-20,2,74.39820022497187,73.49831271091114,베테랑2 / 비긴 어게인 / 에이리언: 로물루스,"베테랑2 (5M+, 7,514,196명) / 비긴 어게인 (<5M, 3,701,400명) / 에이리언: 로물루스 (<5M, 1,998,630명)"
3,60% 이상,500만+,2024-09-21,2024-09-22,2,68.42741935483872,68.09792442100911,베테랑2 / 사랑의 하츄핑 / 비긴 어게인,"베테랑2 (5M+, 7,514,196명) / 사랑의 하츄핑 (<5M, 1,222,520명) / 비긴 어게인 (<5M, 3,701,400명)"
3,70% 이상,500만+,2024-09-23,2024-09-27,5,75.40331491712706,74.14135446629238,베테랑2 / 트랜스포머 ONE / 비긴 어게인,"베테랑2 (5M+, 7,514,196명) / 트랜스포머 ONE (<5M, 352,261명) / 비긴 어게인 (<5M, 3,701,400명)"
3,60% 이상,500만+,2024-09-28,2024-09-29,2,67.53545419701035,67.45982780963337,베테랑2 / 트랜스포머 ONE / 비긴 어게인,"베테랑2 (5M+, 7,514,196명) / 트랜스포머 ONE (<5M, 352,261명) / 비긴 어게인 (<5M, 3,701,400명)"
3,70% 이상,500만+,2024-09-30,2024-09-30,1,74.87855655794587,74.87855655794587,베테랑2 / 트랜스포머 ONE / 비긴 어게인,"베테랑2 (5M+, 7,514,196명) / 트랜스포머 ONE (<5M, 352,261명) / 비긴 어게인 (<5M, 3,701,400명)"
3,60% 이상,500만+,2024-10-16,2024-10-16,1,61.08417805200529,61.08417805200529,보통의 가족 / 베테랑2 / 대도시의 사랑법,"보통의 가족 (<5M, 643,746명) / 베테랑2 (5M+, 7,514,196명) / 대도시의 사랑법 (<5M, 875,383명)"
3,60% 이상,500만미만,2024-10-23,2024-11-01,10,69.15027208036835,65.74229020482746,아마존 활명수 / 베놈: 라스트 댄스 / 보통의 가족,"아마존 활명수 (<5M, 603,874명) / 베놈: 라스트 댄스 (<5M, 1,759,962명) / 보통의 가족 (<5M, 643,746명)"
3,60% 이상,500만미만,2024-11-04,2024-11-05,2,68.11894882434302,66.83988515466757,아마존 활명수 / 베놈: 라스트 댄스 / 보통의 가족,"아마존 활명수 (<5M, 603,874명) / 베놈: 라스트 댄스 (<5M, 1,759,962명) / 보통의 가족 (<5M, 643,746명)"
3,70% 이상,500만미만,2024-11-13,2024-11-13,1,72.06629834254143,72.06629834254143,글래디에이터 Ⅱ / 청설 / 베놈: 라스트 댄스,"글래디에이터 Ⅱ (<5M, 901,333명) / 청설 (<5M, 795,135명) / 베놈: 라스트 댄스 (<5M, 1,759,962명)"
3,60% 이상,500만미만,2024-11-14,2024-11-26,13,68.87923904052936,66.26809258607511,위키드 / 히든페이스 / 글래디에이터 Ⅱ,"위키드 (<5M, 2,280,997명) / 히든페이스 (<5M, 1,005,171명) / 글래디에이터 Ⅱ (<5M, 901,333명)"
3,70% 이상,500만미만,2024-11-27,2024-12-03,7,76.07709750566895,73.62995645631996,모아나 2 / 위키드 / 히든페이스,"모아나 2 (<5M, 3,526,383명) / 위키드 (<5M, 2,280,997명) / 히든페이스 (<5M, 1,005,171명)"
3,60% 이상,500만미만,2024-12-07,2024-12-10,4,66.05610561056105,63.792255034619956,모아나 2 / 소방관 / 위키드,"모아나 2 (<5M, 3,526,383명) / 소방관 (<5M, 3,836,189명) / 위키드 (<5M, 2,280,997명)"
3,60% 이상,500만미만,2024-12-14,2024-12-15,2,60.95597897503285,60.67274109669286,소방관 / 모아나 2 / 대가족,"소방관 (<5M, 3,836,189명) / 모아나 2 (<5M, 3,526,383명) / 대가족 (<5M, 324,530명)"
3,60% 이상,500만미만,2024-12-24,2024-12-24,1,62.207357859531776,62.207357859531776,하얼빈 / 소방관 / 무파사: 라이온 킹,"하얼빈 (<5M, 4,900,863명) / 소방관 (<5M, 3,836,189명) / 무파사: 라이온 킹 (<5M, 833,832명)"
3,60% 이상,500만미만,2024-12-26,2024-12-27,2,62.45304589253634,61.74621306892795,하얼빈 / 소방관 / 무파사: 라이온 킹,"하얼빈 (<5M, 4,900,863명) / 소방관 (<5M, 3,836,189명) / 무파사: 라이온 킹 (<5M, 833,832명)"
3,60% 이상,500만미만,2025-01-22,2025-01-29,8,67.63074484944534,62.681295367812595,검은 수녀들 / 히트맨2 / 하얼빈,"검은 수녀들 (<5M, 1,657,383명) / 히트맨2 (<5M, 2,535,747명) / 하얼빈 (<5M, 4,900,863명)"
3,60% 이상,500만미만,2025-01-31,2025-02-04,5,67.06881143878462,63.33866274427292,히트맨2 / 검은 수녀들 / 말할 수 없는 비밀,"히트맨2 (<5M, 2,535,747명) / 검은 수녀들 (<5M, 1,657,383명) / 말할 수 없는 비밀 (<5M, 811,097명)"
3,60% 이상,500만미만,2025-02-07,2025-02-07,1,61.89105403011514,61.89105403011514,히트맨2 / 말할 수 없는 비밀 / 검은 수녀들,"히트맨2 (<5M, 2,535,747명) / 말할 수 없는 비밀 (<5M, 811,097명) / 검은 수녀들 (<5M, 1,657,383명)"
3,60% 이상,500만미만,2025-02-12,2025-02-14,3,62.434502216848045,61.71766060262286,캡틴 아메리카: 브레이브 뉴 월드 / 히트맨2 / 말할 수 없는 비밀,"캡틴 아메리카: 브레이브 뉴 월드 (<5M, 1,652,658명) / 히트맨2 (<5M, 2,535,747명) / 말할 수 없는 비밀 (<5M, 811,097명)"
3,60% 이상,500만미만,2025-02-16,2025-02-20,5,62.19104876419505,61.364632134633595,캡틴 아메리카: 브레이브 뉴 월드 / 히트맨2 / 말할 수 없는 비밀,"캡틴 아메리카: 브레이브 뉴 월드 (<5M, 1,652,658명) / 히트맨2 (<5M, 2,535,747명) / 말할 수 없는 비밀 (<5M, 811,097명)"
